listing_id,summary
11865360,apartment  in  a  relatively  quiet  lane  adjoining  Club  street.  breakfast  next  door  or try  the  French  cafe  on  the  corner.
11965790, Tina  was  a  wonderful  host  who  ensured  a memorable  stay  for  me.  Thank  you  Tina  for  the  hospitality.
11980197, my  stay  was  longer  than  usual  but  even  after  several  weeks  I  felt  like  it  was  a  great  place  to  rest  after  a  long  days  work.               
11993987,"the hotel was clean and well-equipped, and the staff was friendly and helpful. the location was great for my  short-term  study at nus."
12028422, the place  itself  is  in  10  minutes  walking  distance from  Buona  Vista  MRT  which  is  very  convenient.  you  share  one  bathroom  and  one  kitchen.
12162272,angelina  was  a  lovely  experience. the apartment was  in  a  great  location  close to eats  and  public transport.
12211385,"a  very  good  and  recommendable,  but  it's still  a  hostel. the  host canceled  this  reservation  2  days  before  arrival."
12211392," 7wonders  is  the  best  hostel  in  Singapore,  I  think.  everything  is  quite  good ."
12213801,"great location,  aircon,  roomy,  great  flatmates,  good  aircon,  fantastic  location."
12219588,"the apartment is  located  in  a  very  nice  and  has  many  pools,  there  is  a little  shop  on  site  for  essentials ."
12317780,Definitely  recommended!
12345284,the  hostel  was  a  reasonable  hostel  and  a  reasonable  rate. it was  a  perfect  place  for  me  to  stay.
12347038,"the hostel was in  good  condition,  very  modern  and  considering  the amount  of  people  staying  there  using  the  bathrooms."
12366660, 7  Wonders  is  a  really  nice  place.  there  is  a  24  hour  reception  which is  always  a  good  thing.
12366958, I  have  patronized  Seven  Wonders  on  several  occasions  I  am  very satisfied  with  their  establishment.
12367042, place  is  okay  for  a few  nights  - but  not  for  a long-term  trip!  Location  is  really  good  though!  a  super  hostel  with  very  nice  staff.
12367245, my  stay  in  7  Wonders  is  good.  I  loved  the  private  curtain  that create  a  personal  space  from other  roomate.Will  definitely  stay  at  the  same  place  for  budget  travellers.
12367388,if your  on  a  budget  this  is the  place  for  you. location  excellent  with  a  MRT  a  few  minutes  walk.
12434512,the  host  canceled  this  reservation  19  days  before  arrival.
12455215,the  place  was  quite  but  a  bit  small. the  place  was  nice  for  back  packer.
12484261," a  great  host!He was  there  to welcome  us,  and  we can offer  a  SIM-CARD  to enjoy  the  Internet  in  Singapore."
12556334,"very  clean,  very  helpful. Very  very  good."
12702541,the  space  is  perfect  for  single  traveller  or  couple. the  bathroom  is  very  big.  the  bed is  well  softy.
12710735, Jauhara  is  the  best  host . my  wife  and  children  stayed .
12738797, very  serene  and  right  by  the  beach  but  surprisingly  easy  to get  to the  central  business  area  from  Sentosa.
12738896,the  host  canceled  this  reservation  27  days  before  arrival. the  landlord  is  very  responsive  and the  place  is  clean.
12801097,Fred  was  friendly  and  gave  great  concession  for  our  next  booking. he  had  my  first  very  negative  one.
12904788,"the location is great, and the facilities are good. the hotel is in a great location, and the staff is very helpful."
12975736,"the  place  is  in  a  great  location,  close  to food,  nightlife,  and  the  sights."
13049120," a  great  host,  great  communication,  awesome  hospitality."
13183241,"Katherine's  place is  extremely  quiet,  which  is  what  I  was  looking  for,  but  a  few  mins  walk to  the  MRT  station.  I  will definitely recommend  to anyone  who  is  traveling  to  Singapore  for  short  term  stay."
13243736,"Suman  is  really  helpful,  hospitable  and  always  willing  to  help . would  definitely recommend  others  to try out  the  place if  anyone  visiting  Singapore."
13254555,"Sandra  is  a  very  hospitable,  friendly  and  kind. the  house  is  very  clean  and  beautiful. the  owner is  very  enthusiastic,  friendly,  and is  worth  recommending."
13274269," Pros:-Rooms  and  beds  are  tidy.  bathroom  clean.  Breakfast  is  not  good,  at  all.  I  only went  there  once."
13274598, this  is  my  first  time  visiting  SG  and  a  special  thing  here .
13283938,the  apartment  is  very  accessible  in  any  kind  of  transportation. the  apartment  is  surrounded  by  local  foods  and  most  especially  with  a  24  hrs  Grocery  Store.
13286282, my  stay  at  Gine's  house  was  great.  her  family  were  wonderful  hosts  who  made  me feel  very  welcome  and  did  an  excellent  job  introducing  me  to the  neighborhood  especially  from  getting  lost too  often!
13317120, it  was  a  wonderful  stay.  it  was  introduced  to  the  host  from  a  friend  who  stayed  with  Woon  for  four  month.  the  place  was  a  great  stay.  it  was  a  wonderful  stay.
13335962,                                                        |
13336054,Sorry  I  have  to  say  it  is  not  a  good  place  Remove  Cozy  to  Stay 
13336111,the  host  canceled  this  reservation  the day  before  arrival.
13336133,"i  love  the  place!  it  is  near  halal  restaurants,  shops,  and  public  transportations.  here,  shops  and  cafes  are  very  unique  and  interesting."
13396802,the  place  is  amazingly  in  reasonable  price  and the  local area  is  very  safe  and  the  housekeeper  is  also  great.
13454638,"the  condo  is  in  a  convenient  location,  close  to the  MRT stations. the  decor  is  quite  cool  and the  amenities  of the  complex  were  great."
13468399," the  place  is  great  and  the  host was  excellent.  clean,  simple  accommodations,  nice  pool,  and  lovely  hostess."
13556435,carrie's  place was  a  great  place  staying  at  Carrie's  place.  house is  not very  near  to downtown  but  just  10-15min  from mrt  station  by  walking.
13559548,carrie  was  friendly  and  helpful. she gave us a  SIM card so we could contact her if  needed.
13566223, the  host  canceled  this  reservation  148  days  before  arrival.  This  is  an  automated  posting.  the  host  canceled  this  reservation  the  day  before  arrival.  this  is  an  automated  posting.  the  host  canceled  this  reservation  the  day
13642646," the  pool  is  big, but  didn't  got  the chance to go  to  gym  as  the  access  card is  with the  host  and she  is not  in  Sg.  Overall,  we  had  a  good  stay  there!"
13703898," it was  a  pleasure  to  stay  at  your  place.  it was  perfect  for  me.  I  felt  welcomed,  respected,  well  informed ."
13717530," the  house  is  very  close  to  Jurong  point  to  visit  the  mall,  and the  family  atmosphere  feels  good.  it  was  a  comfortable  place  to  stay  with  a  great  hospitality  from  the  host."
13756029,the  host canceled  this  reservation  16  days  before  arrival.  This  is  an  automated  posting.
13809823," place  was  an  easy  and  smooth  process  from  chancing  on  to  booking  it  and  finally  staying  in  it.  Umi, her  helper  was  superb  in  assisting  me  during  the  checking  in  process."
13952292, a  short  walk  to  the  Kembangan  MRT  station  or  take  feeder  bus  42  which  is  more  convenient.  The  facilities  are  very  nice  and  quiet.  there  are  many  nice  touches  that  make  this  a  very 
13965663,10/10  would stay  again.
13966783,chinatown  MRT  is  right  below  the  basement  of this  complex.
13967760,Wei  who  is  honest  and  most  helpful.
14020127, Elaine  is  a  kind  and  friendly  host.  her  place  is  new  so  it  is  so  clean.
14029416,keave  is  always  one  of  my top  3 hosts  to  look  near  singapore  city  center.
14094341,the  place  is  very  comfy  and  feels  like  home.
14099732, Mr  Gurbak  made  me feel  welcome  and brought  me around.  The  host  canceled  this  reservation  the day  before  arrival.
14131949," in  a  serene  environment  great  host,  would  definately  recommend  this  place  to  everyone!"
14211027,Prash  and  Niko  were  fantastic  hosts. the  apartment was  spacious  and  clean. the  pool  and gym were  convenient  for morning swims.
14226426,"Great  place  to  stay,  impeccably  clean  and  great  customer  service  nice  and  clean."
14226658,the location is very  central. the staff were friendly and helpful.
14245740,"beat  was  an  amazing  host,  very  friendly  and  accommodating. it was  located  next  to a  shopping centre  and  public transport."
14289091, it was  a  great  place  to  stay  with  wifi  and  tv  and  air-conditioned  in  both  rooms.  it was  a  nice  experience  and  easy  life  with  kids.
14315372, we  had  an  amazing  time  from  start  to  finish  at  Ricky's  home.  the location  and  building  are  snazzier  and  even  better  than  photos  suggest.
14332483, Gap  Year  hostel is  5  min  walking  distance  from  the  metro  and  breakfast  is  a  great  plus.
14341511,"Jay  is  a  great  host  and his  place  was  clean,  comfortable  and  easy  to  find.  J  was  very  quick  in  response."
14407337,the apartment is located in chinatown. the location is great.
14435012,Rebekah  was  very  nice  and  helpful.  the  host  canceled  this  reservation  14  days  before  arrival.
14489603," my  host is  very  hospitable,  caring  and  forth  coming.  my  host is  more than satisfied  with  the  price ."
14530157, a  really  nice  host  who  can  guide  you  on  each  step  to  come  Singapore .  the  condo  is  absolutely  similar  to  what  you  see  in  the  pics.  even better  with  an  awesome  balcony  which is  a  difficult 
14558461,"the hotel is very good, the location is very good and the room is clean."
14577360,Surely  I  will  revisit  this  place  again.
14582945,close to mrt  station and  comfortable  staying..
14583967,i like  to  book  accommodations  in  singapore  due  to  his  large  portfolio  of private  rooms  and  availability  at  great  budget  prices.
14701395, great  location  and  thank  you  for  all  the  support.
14901562,i'm  lucky. i'm  very  responsive  with  communicating  via  whatspp.
14902239,Keave  is  very  responsive  and  takes  good  care  of any  feedbacks.
14926743,"Elisabeth  is  a  great  host,  she is  very  helpful. her  place  is  very  near  mrt  station."
14953906,"the  elevator  reaches  30  floors,  and you  need  to take  the  first  floor."
15100514,Mike  was  very  helpfull  host. s  place  is  quite  well  located.
15274648,the  hosts  are  charming  and the  location  convenient. there can't  be  a better  spot  to  stay  in  Singapore.
