listing_id,listing_url,name,description,picture_url,host_id,host_url,host_name,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,has_availability,number_of_reviews,review_scores_rating,calculated_host_listings_count,good_review_rate,popularity_score
815685,https://www.airbnb.com/rooms/815685,Rental unit in Singapore · ★4.13 · 1 bedroom · 1 bed · 2 shared baths,"**IMPORTANT NOTES:  READ BEFORE YOU BOOK! <br />==Since this is an HDB Flat tourists are NOT ALLOWED unless having a VALID PASS like IPA Letter or TEP.<br /><br />Cozy, comfortable, well-renovated & fitted. Great guests, great environment, and great host!<br /><br />This is a shared apartment with several other flatmates.<br />We have 2 bathrooms and 2 toilets (separate) <br /><br />10 min walk to Redhill MRT or take a bus direct from the bus terminal downstairs direct to Tiong Bahru MRT<br /><br />Near Queensway, Alexandra, NUS, NUH.<br /><br /><b>The space</b><br />Centrally located between 2 MRT stations along the east-west green line (Redhill & Queenstown). Minutes to the city and to most suburban locations including NUS, SGH, and SMU. Most suitable for those on internships, exchange students, and working adults. <br /><br />Our home is a place safe for those traveling alone and far away from home. You have the opportunity to experience local living with our family and some interna",https://a0.muscache.com/pictures/miso/Hosting-815685/original/557f26b4-c846-464b-8934-63ee6e903144.jpeg,1439258,https://www.airbnb.com/users/show/1439258,Kay,0,Bukit Merah,Central Region,1.29065,103.80941,0.25,1,55.0,t,16,4.13,51,93.75,59.13347400000001
819034,https://www.airbnb.com/rooms/819034,Rental unit in Singapore · ★4.78 · 2 bedrooms · 2 beds · 2 baths,"Perfect sharing space. 2 bedrooms, each have their own private bathroom facilities. Communal living room with kitchenette, suitable for 'light' cooking.<br /><br /><b>The space</b><br />Spacious 2 bedroom apartment, ideal for family or business colleagues to share. Encapsulated in a 1925 traditionally built Singaporean shophouse, above Rabbit Carrot Gun restaurant where guests will enjoy their breakfast.<br /><br /><b>Guest access</b><br />This is a self contained apartment with private access. 2 private bedroom suites with their own private bathroom facilities. Communal living room with kitchenette suitable for 'light' cooking.",https://a0.muscache.com/pictures/b38c67d4-d18d-4ef9-9808-2910a70a2c5c.jpg,1584407,https://www.airbnb.com/users/show/1584407,Richard,0,Marine Parade,Central Region,1.30492,103.90315,0.5,4,300.0,t,40,4.78,4,92.5,45.463594
819044,https://www.airbnb.com/rooms/819044,Rental unit in Singapore · ★4.54 · 1 bedroom · 1 bed · Private half-bath,"Bright and airy suite with high ceilings, fan, aircon as well as private toilet and shower facilities.<br />Situated above a great little local restaurant, café & bar - Rabbit Carrot Gun & The Trenchard Arms.<br /><br /><b>The space</b><br />Eclectic mix of modern art, contemporary and antique furniture are the foundation of this delightful suite. High ceilings with fans, aircon and lots of light. Encapsulated in a 1925 traditionally built Singaporean shophouse, this is 1 half of a 2 bedroom apartment. <br /><br />Located in the Joo Chiat area on Singapore's East Coast and which is undergoing a rapid gentrification. <br /><br />The room is above a restaurant with the added advantage of having been sound proofed to minimise disturbance and yet provide easy access where guests will enjoy their breakfast at Rabbit Carrot Gun.<br /><br />The Joo Chiat / Katong area is a great location from which to explore all that Singapore has to offer or simply as an alternative to staying in soulless b",https://a0.muscache.com/pictures/34c749c2-b2ce-47e6-88f0-8ad26efc4748.jpg,1584407,https://www.airbnb.com/users/show/1584407,Richard,0,Marine Parade,Central Region,1.30425,103.90097,0.25,2,150.0,t,71,4.54,4,94.3661971830986,48.244224345070435
823571,https://www.airbnb.com/rooms/823571,Rental unit in Singapore · 1 bedroom · 1 bed,"<b>The space</b><br />Single bedroom with shared bathroom. The apartment is on the first floor and is 15minutes from the nearest MRT station, Kembangan. It is next to a park and is in an area for families and yuppies.",https://a0.muscache.com/pictures/11689767/b4de1c61_original.jpg,4177147,https://www.airbnb.com/users/show/4177147,Tania,0,Bedok,East Region,1.31313,103.91479,0.25,1,270.0,f,0,,1,0.0,0.44453550000000003
833289,https://www.airbnb.com/rooms/833289,Condo in Singapore · 1 bedroom · 2 beds · 1 private bath,"Very stylish apartment in a Condominium with a nice garden, swimming pool, gym, ping pong, tennis and squash court. <br /><br />Cozy apartment artistically decorated with a pleasant blend of antique and modern design, ad art pieces from all over the world.<br /><br /><b>The space</b><br />Comfortable bedroom with private bathroom in a nice warm and cozy apartment with a lot of character, situated in a condominium quite central and conveniently connected by public transportation. <br />Fairly big swimming pool surrounded by green <br />Tennis and squash court <br />Gym <br />Wifi <br />Cable TV in a spacious living room <br />Delicious homemade breakfast <br />Parking <br />Several language spoken, a lot of travel tips available  <br />.<br /><br /><b>Guest access</b><br />Guest can chill out not only in their private balcony but as well in the living room and main balcony. <br />Can watch movies projected on a big screen like in a movie theater<br /><br /><b>During your stay</b><br />I",https://a0.muscache.com/pictures/13687ee2-8ef6-4c5f-aa1c-da3211e49016.jpg,4360831,https://www.airbnb.com/users/show/4360831,Laura,0,Bukit Merah,Central Region,1.27716,103.82299,0.25,2,150.0,t,2,5.0,1,100.0,44.8926425
863139,https://www.airbnb.com/rooms/863139,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,"- Personal Balcony space with great views<br />- Airconditioned, Lockable BED-room & Fully Private <br />- Personal Shower cubicle & water basin<br />- Queen-Size / Double-bed, study table + chair, Cable TV<br />- Basic Bedsheet / Towel<br />- Free wifi 1gbps<br />- Note: Toilet Bowl WC x2 at kitchen rear<br /><br /><b>The space</b><br />- Personal Balcony space with great views<br />- Airconditioned, Lockable BED-room & Fully Private <br />- Personal Shower cubicle & water basin<br />- Queen-Size / Double-bed, study table + chair, Cable TV<br />- Basic Bedsheet / Towel<br />- Free wifi 1gbps<br />- Note: Toilet Bowl WC x2 at kitchen rear<br /><br /><b>Guest access</b><br />- 24hr checkin via door code, No curfews (but do keep noise level down after 12am)<br />- Light cooking using shared microwave, induction cooker<br />- Free access to wifi 1gbps<br />- Free usage of washer + dryer<br />- Self service kettle (shared) for hot water<br />- Iron and board (shared)<br /><br /><b>During y",https://a0.muscache.com/pictures/4969bc4e-4519-4714-9ddd-2dc1361eeb76.jpg,2413412,https://www.airbnb.com/users/show/2413412,Kaurus,0,Kallang,Central Region,1.3092,103.86339,0.25,1,40.0,t,2,5.0,92,100.0,74.1300365
881253,https://www.airbnb.com/rooms/881253,Rental unit in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,"1. Private living room space with cable-TV and sofa<br />+ 1. Lockable Room & Fully Private <br />+ Airconditioned <br />+ WOW city view from your bedroom window!<br />+ PERSONAL Shower cubicle inside bedroom<br />+ Queen-Size / Double-bed, study table + chair, your own bar fridge<br />+ Bedsheet / Towel<br />+ Free/Unlimited wifi<br />- note toilet outside bedroom<br />- note 4 other housemates in this shared duplex apartment<br /><br /><b>The space</b><br />1. Private living room space with cable-TV and sofa<br />+ 1. Lockable Room & Fully Private <br />+ Airconditioned <br />+ WOW city view from your bedroom window!<br />+ PERSONAL Shower cubicle inside bedroom<br />+ Queen-Size / Double-bed, study table + chair, your own bar fridge<br />+ Bedsheet / Towel<br />+ Free/Unlimited wifi<br />- note toilet outside bedroom<br />- note 4 other housemates in this shared duplex apartment<br /><br /><b>Guest access</b><br />- 24hr checkin via door code, No curfews (but do keep noise level dow",https://a0.muscache.com/pictures/368f17a7-fb72-4bb5-a84f-4ec3f0c97627.jpg,2413412,https://www.airbnb.com/users/show/2413412,Kaurus,0,Outram,Central Region,1.28485,103.84317,0.25,1,51.0,t,3,4.0,92,100.0,74.20067250000001
915275,https://www.airbnb.com/rooms/915275,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,"This Room's features include:<br />- Lockable BED-room & Fully Private (no sharing with strangers)<br />- Airconditioned + Private Bathroom <br />- DoubleBed, study table + chair, Cable TV<br />- Simple Bedsheet & Towel<br />- Unlimited wifi 1gbps<br />- 7 other house mates live in this huge apartment<br /><br /><b>The space</b><br />This Room's features include:<br />- Lockable BED-room & Fully Private (no sharing with strangers)<br />- Airconditioned + Private Bathroom <br />- DoubleBed, study table + chair, Cable TV<br />- Simple Bedsheet & Towel<br />- Unlimited wifi 1gbps<br />- 7 other house mates live in this huge apartment<br /><br /><b>Guest access</b><br />- 24hr checkin via door code, No curfews (but do keep noise level down after 12am)<br />- Light cooking using shared microwave, induction cooker in pantry<br />- Unlimited wireless internet (1gbps)<br />- Unlimited usage of washer + dryer<br />- Self service kettle (shared) for hot water<br />- Iron and board (shared)<br />",https://a0.muscache.com/pictures/f38659b7-f0f5-4be4-85ad-546699223b15.jpg,2413412,https://www.airbnb.com/users/show/2413412,Kaurus,0,Kallang,Central Region,1.31208,103.85846,0.25,1,55.0,t,2,4.5,92,100.0,74.1300365
944287,https://www.airbnb.com/rooms/944287,Rental unit in Singapore · ★4.29 · 1 bedroom · 1 bed · 1 shared bath,"Aircon Room<br />Fully Furnished<br />Speedy Wifi<br />Washing mch / Electric Kettle / Microwave Oven / washing mch / fridge / microwave<br />Cool and clean home<br />Full Privacy / adult Environment<br />supermarket in the bldg<br />Lift Level<br />Near MRT<br /><br /><b>The space</b><br />Private room<br />Near MRT<br />Modern Decor<br />Fully furnished room<br />Fully Aircon<br />Modern Bathroom is just outside the bedroom<br />Fast speed WIFI<br />Washing Mch, microwave, steam Iron, Fridge, Electric Kettle<br />Quiet & Serene Environment<br />Near Shopping Mall",https://a0.muscache.com/pictures/13979893/bd2de932_original.jpg,2487671,https://www.airbnb.com/users/show/2487671,Sheen,0,Bukit Batok,West Region,1.34403,103.75534,0.25,1,61.0,t,7,4.29,1,100.0,45.1339875
962594,https://www.airbnb.com/rooms/962594,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,"- Personal Balcony space with great views<br />- Airconditioned, Lockable BED-room & Fully Private <br />- Personal Shower cubicle & water basin<br />- Queen-Size / Double-bed, study table + chair, Cable TV<br />- Basic Bedsheet / Towel<br />- Free wifi 1gbps<br />- Note: Toilet Bowl WC x2 at kitchen rear<br /><br /><b>The space</b><br />- Personal Balcony space with great views<br />- Airconditioned, Lockable BED-room & Fully Private <br />- Personal Shower cubicle & water basin<br />- Queen-Size / Double-bed, study table + chair, Cable TV<br />- Basic Bedsheet / Towel<br />- Free wifi 1gbps<br />- Note: Toilet Bowl WC x2 at kitchen rear<br /><br /><b>Guest access</b><br />- 24hr checkin via door code, No curfews (but do keep noise level down after 12am)<br />- Light cooking using shared microwave, induction cooker<br />- Free access to wifi 1gbps<br />- Free usage of washer + dryer<br />- Self service kettle (shared) for hot water<br />- Iron and board (shared)<br /><br /><b>During y",https://a0.muscache.com/pictures/miso/Hosting-962594/original/1b064cdf-b926-4bd0-a7bf-cd4b9f1a189d.jpeg,2413412,https://www.airbnb.com/users/show/2413412,Kaurus,0,Kallang,Central Region,1.30663,103.86243,0.25,1,40.0,t,2,5.0,92,100.0,74.1300365
982909,https://www.airbnb.com/rooms/982909,Condo in Singapore · ★4.87 · 1 bedroom · 1 bed · 1 private bath,Home sweet home. That's exactly you will feel when you're at Yuan's cozy apartment!<br /><br /><b>Guest access</b><br />Use of the swimming pool & gym (7th Level),https://a0.muscache.com/pictures/airflow/Hosting-982909/original/fd0f247d-fb6b-4148-ab34-b90379ee0cd4.jpg,4723385,https://www.airbnb.com/users/show/4723385,Yuan,0,Novena,Central Region,1.33389,103.83454,0.25,1,85.0,t,247,4.87,1,97.165991902834,60.83413762145749
1024986,https://www.airbnb.com/rooms/1024986,Condo in Singapore · ★4.84 · 1 bedroom · 1 bed · 1 bath,"A beautiful apartment conveniently located along Robertson Quay, with proximity to facilities like restaurants and night-spots. Soak in the nightlife at popular entertainment pubs and restaurants along Mohamed sultan road, Boat Quay, Clarke Quay all within walking distance.<br /><br />Fully furnished with functional kitchen, 1 bedroom, 2 balconies. Do check out my guests reviews of my apartment<br /><br /><b>The space</b><br />Robertson Quay and its surrounding are safe. 24 hours self-service access to the apartment and there is a lift and staircase in the building.<br /><br />Modern interior decor with a cozy ambience offers the comfort you need after a long day out exploring along Robertson and Boat Quay.<br /><br />Cosy studio apartment located in a tranquil street of the Robertson Quay district, very close to Fort Canning park, Singapore River, Robertson and Boat Quay. <br /><br />The place and its surrounding are safe with 24-hours surveillance CCTV.  Access to the building is via",https://a0.muscache.com/pictures/84f31588-0761-4ad4-92f3-c2190aa586fc.jpg,5643415,https://www.airbnb.com/users/show/5643415,Martin,0,River Valley,Central Region,1.29245,103.83742,0.5,2,164.0,t,258,4.84,1,93.7984496124031,60.244864806201555
1160252,https://www.airbnb.com/rooms/1160252,Home in Singapore · ★4.63 · 1 bedroom · 2 beds · 1 bath,"Our cosy room is suitable for those who are here for work, to study or just on a vacation. A stones throw away are many local food centres, a shopping centre, banks and parks.<br /><br /><b>The space</b><br />ABOUT US<br /><br />Our family wanted a great way to meet new people from all over the world. We wanted our guests to have a really good time experiencing the ""Singaporean Singapore"". Hence we started hosting guests at our cosy house since May 2012.<br /><br />We have a simple goal in mind, to be the friendliest Airbnb hosts in Singapore.<br /><br /><br /><br />THE ROOM<br /><br />The room is a simple and cosy place that comes with:<br /><br />-Single Bed(With an additional pullout bed)<br /><br />-Shared Bathroom<br /><br />-Study Table<br /><br />-Closet <br /><br /><br />WHO SHOULD STAY WITH US?<br /><br />1.If you want affordable, and true value-for-money accommodation in Singapore<br /><br />2. If you are on holiday in Singapore and want to know the best places to sight-see, ",https://a0.muscache.com/pictures/18211233/bce23919_original.jpg,2803932,https://www.airbnb.com/users/show/2803932,Mariel,0,Serangoon,North-East Region,1.36207,103.8643,0.25,1,80.0,t,43,4.63,1,97.67441860465117,46.64909280232558
